id_campagne,nom,budget,date_debut,statut,canal,pays_cible,date_fin,responsable
CAMP_036777,"Facebook_Soldes_Printemps_39935","7235 $",14.02.2022,"Actif","social_media","Belgique",07.02.2020,"amira faure"
CAMP_036778,"SEO_Fidelite_Printemps_39936","2880",12.01.2020,"INACTIF","search","ESPAGNE",2020-11-22,""
CAMP_036774,"YouTube_Retargeting_Q1_39937","24119",01.09.2022,"DRAFT","EMAIL","France",26-10-2023,"sophie martin"
CAMP_036779,"Twitter_Promo_Q4_39938","N/A",07-07-2022,"Draft","EMAIL","Etats-Unis",07-08-2023,"KARIM LEROUX"
CAMP_036696,"TikTok_Promo_Automne_39939","20584",2020-04-04,"actif","N/A","fr",14-10-2023,"Sophie Martin"
CAMP_036780,"Facebook_Lancement_Printemps_39940","27801",11/21/2021,"N/A","DISPLAY","ESPAGNE",25.10.2024,"Jean Dupont"
CAMP_036781,"Email_Acquisition_Ete_39941","39415",2022-06-17,"EN_COURS","N/A","italie",12/28/2020,"Amira Faure"
CAMP_036782,"Affiliation_Conversion_Q3_39942","38223,00 EUR",04-04-2020,"Draft","","GB",02/03/2024,"n/a"
CAMP_036783,"Affiliation_Lancement_Hiver_39943","25520",09/11/2020,"Pause","","france",oct 2021,"karim.leroux"
CAMP_036784,"YouTube_Lancement_Ete_39944","41518 $",25-12-2023,"INactif","email","italie",2020/07/26,"Sophie Martin"
CAMP_036785,"YouTube_Acquisition_Q1_39945","3585",2023/01/08,"ACTIF","display","allemagne",2024/05/13,"Karim Leroux"
CAMP_036786,"YouTube_Lancement_BlackFriday_39946","31268",oct 2021,"INactif","","de",07/02/2023," jean dupont "
CAMP_036787,"Affiliation_Awareness_BlackFriday_39947","18320 $",2024/09/24,"inactif","social","allemagne",14.11.2020,"amira faure"
CAMP_036788,"Google_Awareness_Q1_39948","45363 $",10.01.2022,"termine","e-mail","FRANCE",21-04-2021,""
CAMP_036789,"Email_Promo_Automne_39949","21570",09-01-2024,"Draft","Video","",2022-01-01,"AMIRA FAURE"
CAMP_036790,"YouTube_Conversion_Printemps_39950","37699",2024/04/07,"Draft","social_media","Espagne",27-01-2021,"sophie martin"
CAMP_036791,"SEO_Retargeting_Printemps_39951","41399",11-04-2021,"draft","Social","italie",,"Sophie Martin"
CAMP_036792,"Google_Fidelite_Q1_39952","",2021-11-20,"N/A","Email","Allemagne",2022/10/18,"JEAN DUPONT"
CAMP_036793,"Facebook_Conversion_Noel_39953","34660",12-06-2024,"Terminé","seo","FRANCE",2024/01/17,"Amira Faure"
CAMP_036794,"YouTube_Promo_Q1_39954","31023,00 EUR",2024/10/15,"Pause","","Belgique",03/21/2023,"inconnu"
CAMP_036795,"Email_Lancement_Q2_39955","48276EUR",24-03-2022,"inactif","seo","IT",24-01-2023,"amira faure"
CAMP_036796,"YouTube_Promo_Q2_39956","15601",24-10-2022,"ACTIF","N/A","GB",2023/10/13,"Amira Faure"
CAMP_036797,"YouTube_Retargeting_Printemps_39957","",06-09-2020,"Actif","EMAIL","",,""
CAMP_036798,"Instagram_Soldes_Ete_39958","20598",2020/07/04,"draft","Email","italie",,"Sophie Martin "
CAMP_036799,"SEO_Conversion_Q2_39959","46834",jul 2021,"INACTIF","SOCIAL","Belgique",,""
CAMP_036800,"SEO_Retargeting_Ete_39960","31244 $",15-09-2020,"N/A","seo","FRANCE",2020/01/20,"karim.leroux"
CAMP_036801,"LinkedIn_Brand_BlackFriday_39961","18913",2020/01/23,"termine","SEO","DE",,""
CAMP_036802,"Twitter_Awareness_Q4_39962","18547",2023/04/22,"N/A","SEARCH","GB",2023/04/23,"INCONNU"
CAMP_036803,"Twitter_Soldes_Q1_39963","31815,00 EUR",2021-05-03,"pause","Affiliation","de",10-11-2023,""
CAMP_036804,"Affiliation_Promo_Q2_39964","15452",2024-04-15,"Terminé","N/A","belgique",2021/07/23,"JEAN DUPONT"
CAMP_036374,"Google_Acquisition_Noel_39965","29926,00 EUR",20-04-2023,"","Search","Allemagne",01/14/2022,"Sophie Martin "
CAMP_036805,"Affiliation_Retargeting_Ete_39966","37450",2024/11/23,"aCTIF","Affiliation","allemagne",15-01-2020,"Sophie Martin "
CAMP_036784,"Google_Lancement_Q3_39967","non defini",oct 2022,"Actif","Affiliation","italie",28.12.2020,"Jean Dupont"
CAMP_036806,"Facebook_Acquisition_Q2_39968","23044",05-07-2024,"actif","SEARCH","DE",25-06-2024,"JEAN DUPONT"
CAMP_036807,"Google_Promo_Q2_39969","46470",2022-06-01,"INactif","mail","Fr",2020/01/02,"Inconnu"
CAMP_036808,"LinkedIn_Acquisition_Noel_39970","35964 EUR",2022/11/07,"terminé","video","Italie",2023/09/11,"n/a"
CAMP_036809,"Email_Brand_Automne_39971","37458",avr 2024,"en_cours","Search"," FR ",17-07-2023,"INCONNU"
CAMP_036810,"Affiliation_Fidelite_Hiver_39972","43924EUR",02.05.2024,"Terminé","SEO","ESPAGNE",2023/11/12," jean dupont "
CAMP_036811,"TikTok_Acquisition_Q3_39973","28695",24.12.2021,"draft","display","DE",25-06-2022," jean dupont "
CAMP_036812,"Affiliation_Promo_Q3_39974","15785EUR",2020/02/16,"pause","SOCIAL","France",28-10-2023,"amira faure"
CAMP_036813,"Facebook_Soldes_BlackFriday_39975","19869,00 EUR",06.12.2020,"En cours","Social Media","FRANCE",12-01-2020,""
CAMP_036814,"LinkedIn_Promo_BlackFriday_39976","7662",24-08-2024,"pause","","Allemagne",27-06-2021,"Sophie Martin"
CAMP_036815,"SEO_Retargeting_BlackFriday_39977","4501",2021-06-21,"pause","VIDEO","US",2021/02/25,"INCONNU"
CAMP_036816,"Instagram_Lancement_Q4_39978","43948 EUR",07.11.2021,"draft","social","",,"Karim Leroux"
CAMP_036817,"Email_Retargeting_Noel_39979","non defini",02.03.2021,"draft","search","",18-05-2020,"Amira Faure"
CAMP_036818,"LinkedIn_Conversion_Q4_39980","TBD",17.10.2022,"En cours","DISPLAY","Suisse",18-11-2023,"INCONNU"
CAMP_036819,"TikTok_Lancement_Automne_39981","11879",20.08.2024,"pause","SEARCH","IT",26-02-2022,"KARIM LEROUX"
CAMP_036820,"TikTok_Acquisition_Hiver_39982","",2023/04/11,"ACTIF","Mail","italie",27-02-2023,"AMIRA FAURE"
CAMP_036821,"Email_Lancement_Q3_39983","26783",06/02/2023,"Inactif","Search","FRANCE",04-08-2024,"karim.leroux"
CAMP_036822,"YouTube_Acquisition_Noel_39984","29801",2020/02/03,"Draft","N/A","fr",27.08.2020,"Inconnu"
CAMP_036823,"Affiliation_Acquisition_Ete_39985","1.811EUR",2024/07/01,"draft","Search","Espagne",14-01-2024," jean dupont "
CAMP_036821,"YouTube_Promo_BlackFriday_39986","14754",20-05-2020,"termine","email","Belgique",02/18/2020,""
CAMP_036529,"TikTok_Awareness_Hiver_39987","4759",,"INactif","search","FRANCE",2022/06/15," jean dupont "
CAMP_036824,"LinkedIn_Fidelite_Printemps_39988","35848",2020-10-27,"Terminé","","IT",09-11-2024,"AMIRA FAURE"
CAMP_036825,"Facebook_Conversion_Hiver_39989","36254",24-06-2023,"inactif","","CH",," Sophie Martin"
CAMP_036826,"SEO_Brand_Noel_39990","18401",05-02-2024,"En_Cours","social_media","CH",09-05-2021,"Inconnu"
CAMP_036827,"Email_Promo_Q3_39991","43992EUR",2022/05/28,"PAUSE","display","BE",,""
CAMP_036828,"Email_Retargeting_Q3_39992","31280",2020-04-14,"Draft","display","Royaume-Uni",05-12-2024,"sophie martin"
CAMP_036829,"Google_Acquisition_Ete_39993","6888",2023-10-23,"Terminé","SOCIAL","GB",2023/08/09,"Amira Faure"
CAMP_036830,"YouTube_Conversion_Ete_39994","26316",01-08-2020,"PAUSE","email","ESPAGNE",2020/05/01,"karim.leroux"
CAMP_036831,"Google_Retargeting_Hiver_39995","8703",2020/10/22,"terminé","Social","ES",2023/03/23,"Amira Faure"
CAMP_036832,"SEO_Retargeting_Q1_39996","non defini",05-07-2024,"PAUSE","social","Etats-Unis",15-01-2023,"amira faure"
CAMP_036833,"Email_Soldes_Printemps_39997","3283,00 EUR",24-10-2021,"Actif","video","USA",,"Amira Faure"
CAMP_036834,"Twitter_Brand_Hiver_39998","",2024/07/06,"aCTIF","mail","BELGIQUE",27.11.2023,"amira faure"
CAMP_036835,"Instagram_Acquisition_BlackFriday_39999","41024",2024/09/23,"Draft","seo","",2021/03/09,"INCONNU"
CAMP_036836,"YouTube_Lancement_Q3_40000","16456",2022/02/19,"Inactif","Social","FR",2024/10/05,"KARIM LEROUX"
CAMP_036837,"LinkedIn_Fidelite_Ete_40001","30696",2020/02/16,"actif","search","italie",09-02-2024,"n/a"
CAMP_036699,"SEO_Retargeting_Q1_40002","45644",07/08/2024,"Terminé","Video","",17-01-2022,"karim.leroux"
CAMP_036838,"Email_Promo_Printemps_40003","34053",27-01-2024,"Draft","search","ESPAGNE",2022/08/24,"SOPHIE MARTIN"
CAMP_036839,"YouTube_Brand_Hiver_40004","5982,00 EUR",2023/09/20,"termine","mail","",08-09-2020," jean dupont "
CAMP_036822,"Affiliation_Acquisition_Q3_40005","11271",03/20/2024,"Terminé","e-mail","belgique",2022/11/28,"sophie martin"
CAMP_036840,"Google_Promo_Hiver_40006","18161",sep 2021,"termine","Email","BELGIQUE",2021/07/25,"sophie martin"
CAMP_036841,"Affiliation_Retargeting_Automne_40007","880",20-04-2024,"INACTIF","social_media"," FR ",06-04-2024,"KARIM LEROUX"
CAMP_036842,"Twitter_Soldes_Automne_40008","10812EUR",13.07.2023,"DRAFT","mail","Belgique",02/17/2022,"Inconnu"
CAMP_036843,"SEO_Soldes_Noel_40009","21904",11.07.2024,"Draft","mail","ES",27.03.2022,"Karim Leroux"
CAMP_036844,"Facebook_Lancement_Hiver_40010","40297",2024/12/19,"ACTIF","e-mail","france",06/05/2020,"SOPHIE MARTIN"
CAMP_036845,"YouTube_Acquisition_Ete_40011","42127",2020-10-18,"INACTIF","Display","UK",,"inconnu"
CAMP_036846,"Affiliation_Lancement_Q1_40012","19274",2022/08/03,"terminé","VIDEO","CH",01-07-2023,"Karim Leroux"
CAMP_036847,"TikTok_Awareness_Q1_40013","16512",06-08-2023,"INactif","Social","USA",17.09.2021,"amira faure"
CAMP_036425,"Instagram_Promo_Q3_40014","TBD",2023/08/12,"inactif","search","Espagne",09.04.2022,""
CAMP_036848,"TikTok_Brand_Ete_40015","N/A",2022/03/11,"EN_COURS","SEO","",03-11-2022,""
CAMP_036849,"Facebook_Conversion_Q2_40016","1505",2023/11/16,"Inactif","video","fr",2024/09/14,"INCONNU"
CAMP_036850,"Instagram_Brand_Noel_40017","10472EUR",02-10-2021,"Actif","video","SUISSE",13.08.2022," Sophie Martin"
CAMP_036851,"LinkedIn_Retargeting_Q4_40018","46096",17.11.2023,"draft","SEARCH","GB",2020-08-06,"n/a"
CAMP_036852,"Twitter_Awareness_Hiver_40019","32046",2022/11/27,"draft","mail","Etats-Unis",jul 2024,"Sophie Martin"
CAMP_036853,"TikTok_Awareness_BlackFriday_40020","38516 $",2020/06/02,"termine","DISPLAY","de",05.04.2021,"Sophie Martin "
CAMP_036854,"LinkedIn_Soldes_Printemps_40021","40955",mar 2024,"aCTIF","Search","Belgique",mai 2020,"n/a"
CAMP_036855,"YouTube_Promo_Noel_40022","32936",2021-08-25,"Pause","VIDEO","Royaume-Uni",," Sophie Martin"
CAMP_036856,"LinkedIn_Awareness_Ete_40023","",2023/08/10,"Draft","Social","",15-09-2023,"INCONNU"
CAMP_036857,"SEO_Awareness_BlackFriday_40024","",mar 2020,"termine","e-mail","allemagne",2024/11/20,""
CAMP_036858,"Instagram_Fidelite_Hiver_40025","33035",12/19/2022,"Inactif","EMAIL","ES",06-04-2020,"KARIM LEROUX"
CAMP_036859,"YouTube_Acquisition_Automne_40026","N/A",,"ACTIF","Search","Royaume-Uni",10-06-2021,"Amira Faure"
CAMP_036860,"SEO_Retargeting_Ete_40027","48179",2021/09/14,"actif","SEARCH","IT",07-07-2024,"JEAN DUPONT"
CAMP_036861,"SEO_Lancement_Q1_40028","4246",jun 2020,"ACTIF","video","France",avr 2023,"inconnu"
CAMP_036862,"Facebook_Fidelite_Ete_40029","41104",dec 2022,"terminé","","ESPAGNE",09-06-2020,"SOPHIE MARTIN"
CAMP_036863,"SEO_Awareness_BlackFriday_40030","46671EUR",2023/03/07,"pause","VIDEO","france",2020/10/26,"n/a"
CAMP_036864,"TikTok_Fidelite_Q2_40031","16935",2020/09/15,"Actif","SEARCH","Espagne",2020-02-06,"SOPHIE MARTIN"
CAMP_036865,"Facebook_Conversion_Hiver_40032","20948",19-11-2020,"EN_COURS","search","Suisse",04.05.2024,""
CAMP_036866,"Google_Fidelite_Hiver_40033","46925",,"Actif","video","Belgique",01-03-2022," Sophie Martin"
CAMP_036867,"Google_Awareness_Q4_40034","N/A",17.06.2022,"En cours","N/A","Allemagne",16-04-2020,"Karim Leroux"
CAMP_036868,"Instagram_Acquisition_Q1_40035","14126",2023/03/11,"termine","","fr",2021/07/20,"n/a"
CAMP_036869,"Email_Retargeting_Q1_40036","34808,00 EUR",20-05-2024,"INACTIF","mail","GB",,"karim.leroux"
CAMP_036870,"Email_Soldes_Q2_40037","46080,00 EUR",15-01-2024,"en_cours","e-mail","BE",02-07-2021,"n/a"
CAMP_036871,"Facebook_Brand_Q4_40038","22656",mai 2021,"En cours","Social","france",2020/06/13,"Amira Faure"
CAMP_036872,"SEO_Soldes_Ete_40039","14286",2021/10/01,"Draft","Social Media","BELGIQUE",27-10-2021,"SOPHIE MARTIN"
CAMP_036873,"SEO_Conversion_Q2_40040","16522",2024/01/15,"terminé","Search","ES",2024/05/03," Sophie Martin"
CAMP_036874,"Email_Acquisition_Q4_40041","41923",03-08-2020,"pause","Mail","Belgique",26-01-2020,"AMIRA FAURE"
CAMP_036875,"TikTok_Awareness_Q2_40042","15405",2020-02-22,"draft","seo","Etats-Unis",11/26/2024,"inconnu"
CAMP_036876,"Affiliation_Awareness_Ete_40043","",09/06/2023,"EN_COURS","display","IT",2023/04/09,"SOPHIE MARTIN"
CAMP_036877,"TikTok_Soldes_Automne_40044","17049",2021/09/13,"inactif","VIDEO","Espagne",02-09-2022,""
CAMP_036878,"Facebook_Retargeting_Q1_40045","non defini",08/23/2020,"TERMINE","SOCIAL","Etats-Unis",15-04-2020,"Sophie Martin "
CAMP_036879,"Affiliation_Promo_Noel_40046","981EUR",2021/02/18,"INactif","affiliation","",28-06-2023,"KARIM LEROUX"
CAMP_036880,"Twitter_Acquisition_BlackFriday_40047","44219",,"actif","SEO","Fr",,"sophie martin"
CAMP_036626,"Instagram_Fidelite_Hiver_40048","2.578EUR",09/16/2020,"PAUSE","EMAIL","belgique",jul 2020,"Sophie Martin "
CAMP_036881,"Email_Acquisition_Q3_40049","42639",,"en_cours","N/A","IT",16-07-2021," Sophie Martin"
CAMP_036882,"Affiliation_Conversion_Automne_40050","27069",2022/05/01,"Actif","Mail","CH",mai 2024,"Sophie Martin"
CAMP_036883,"YouTube_Lancement_Ete_40051","28057",24-08-2022,"pause","SEO","ESPAGNE",20-08-2023," Sophie Martin"
CAMP_036884,"Email_Acquisition_Hiver_40052","19647",,"draft","VIDEO","Suisse",03-02-2023,"sophie martin"
CAMP_036885,"Affiliation_Acquisition_Noel_40053","3.374EUR",2022/03/21,"aCTIF","SEARCH","ES",2021/03/14,"INCONNU"
CAMP_036886,"TikTok_Conversion_Q4_40054","33969",2024/06/08,"pause","SEARCH","de",03.01.2020,"Sophie Martin"
CAMP_036887,"YouTube_Acquisition_Hiver_40055","27107EUR",2022-05-16,"en_cours","DISPLAY","CH",10/09/2021,"inconnu"
CAMP_036888,"Facebook_Fidelite_Q1_40056","25008,00 EUR",03-05-2024,"aCTIF","mail","de",2021/05/08,"Karim Leroux"
CAMP_036745,"Google_Promo_BlackFriday_40057","5415 $",2020/12/13,"N/A","mail","italie",2021/04/02,"N/A"
CAMP_036889,"Email_Awareness_Q4_40058","2109",2020/04/27,"DRAFT","","France",01-09-2020,"inconnu"
CAMP_036890,"LinkedIn_Awareness_Automne_40059","32916",11-02-2022,"pause","Video","US",12-12-2021,"karim.leroux"
CAMP_036891,"SEO_Retargeting_Noel_40060","11829",14.01.2023,"termine","Social","USA",12-08-2024,"Inconnu"
CAMP_036892,"LinkedIn_Awareness_BlackFriday_40061","25549",03-08-2023,"termine","Social","France",2022/08/16,"Inconnu"
CAMP_036893,"YouTube_Soldes_BlackFriday_40062","TBD",19-01-2022,"DRAFT","DISPLAY","DE",04/11/2020,"Karim Leroux"
CAMP_036894,"SEO_Brand_Printemps_40063","8912EUR",2024/08/11,"","SEO","GB",2023/02/28,"Inconnu"
CAMP_036465,"Google_Retargeting_Q2_40064","31145",mar 2021,"PAUSE","social","France",13-06-2020,"sophie martin"
CAMP_036895,"Email_Lancement_Ete_40065","33514",12-12-2024,"En cours","Search","Royaume-Uni",06/24/2022,"Karim Leroux"
CAMP_036896,"YouTube_Promo_Q4_40066","24201",2020/05/21,"PAUSE","Affiliation","France",10/19/2022,""
CAMP_036897,"LinkedIn_Brand_Q4_40067","41429 EUR",2023/12/23,"Inactif","social_media","ESPAGNE",05/20/2020," jean dupont "
CAMP_036898,"Twitter_Promo_Hiver_40068","36842",11/14/2024,"DRAFT","VIDEO","belgique",mar 2020,"SOPHIE MARTIN"
CAMP_036899,"SEO_Lancement_Q1_40069","40569",06-11-2023,"actif","Email","SUISSE",10-03-2023,"SOPHIE MARTIN"
CAMP_036900,"Facebook_Retargeting_Printemps_40070","5132",11-07-2022,"Draft","Mail","belgique",04/21/2021,""
CAMP_036901,"Instagram_Brand_Q2_40071","19884EUR",2020/12/06,"TERMINE","SEARCH","allemagne",2024/12/16,"inconnu"
CAMP_036902,"Facebook_Lancement_Q1_40072","20391",,"En cours","SEARCH","italie",02.11.2020,"Karim Leroux"
CAMP_036903,"Affiliation_Acquisition_Hiver_40073","21696",2020/12/07,"en_cours","SEO","Belgique",01-08-2023,"n/a"
CAMP_036904,"TikTok_Fidelite_Printemps_40074","43014EUR",2021/09/14,"INACTIF","Social","BE",25-11-2022,"sophie martin"
CAMP_036905,"Email_Acquisition_Automne_40075","25007 $",26.01.2021,"","SEO","Belgique",2024/02/19,""
CAMP_036906,"YouTube_Brand_Q4_40076","6992 EUR",02/22/2020,"En cours","Video","ES",09-05-2021,"Amira Faure"
CAMP_036907,"LinkedIn_Lancement_Ete_40077","32305",jun 2021,"PAUSE","","ESPAGNE",2021-02-01,"SOPHIE MARTIN"
CAMP_036908,"TikTok_Awareness_Q3_40078","",2024/01/19,"en_cours","search","Allemagne",,"INCONNU"
CAMP_036909,"Affiliation_Conversion_Q4_40079","N/A",2021-01-25,"Terminé","DISPLAY","US",06-06-2020,"inconnu"
CAMP_036910,"SEO_Soldes_Printemps_40080","TBD",2020-08-21,"terminé","social","SUISSE",2021/08/14,"Sophie Martin"
CAMP_036911,"TikTok_Conversion_Q4_40081","35576EUR",27-09-2020,"EN_COURS","mail","UK",2024/03/12," Sophie Martin"
CAMP_036912,"Affiliation_Promo_Printemps_40082","121",2020/08/19,"DRAFT","Email","France",2022/12/05,"Amira Faure"
CAMP_036913,"SEO_Fidelite_Q1_40083","33962",09/28/2021,"Inactif","Display","Belgique",2021/06/08,"karim.leroux"
CAMP_036914,"SEO_Brand_Q3_40084","5494 $",dec 2020,"pause","email","Suisse",06-02-2020," jean dupont "
CAMP_036915,"YouTube_Awareness_Noel_40085","7681EUR",24-08-2024,"Draft","e-mail","italie",,"inconnu"
CAMP_036916,"Email_Awareness_Ete_40086","3347EUR",2020/06/17,"En cours","","fr",,"n/a"
CAMP_036917,"TikTok_Awareness_Ete_40087","9.167EUR",10/07/2023,"EN_COURS","","UK",20-04-2020,""
CAMP_036918,"Google_Conversion_Printemps_40088","10975",,"TERMINE","Affiliation","CH",,"n/a"
CAMP_036919,"SEO_Retargeting_Automne_40089","22020",03/26/2020,"","SEO","FRANCE",07/05/2024,"SOPHIE MARTIN"
CAMP_036567,"TikTok_Lancement_Automne_40090","14690",2024/12/24,"TERMINE","EMAIL","SUISSE",16-04-2020,"karim.leroux"
CAMP_036920,"TikTok_Acquisition_Q1_40091","non defini",22-04-2022,"EN_COURS","social","",2022/03/02,"INCONNU"
CAMP_036921,"Instagram_Promo_Q1_40092","21064EUR",08/12/2021,"ACTIF","Video","DE",2020/10/10," jean dupont "
CAMP_036922,"LinkedIn_Promo_Noel_40093","TBD",2020/01/13,"N/A","Video","USA",06-11-2020,"amira faure"
CAMP_036923,"Facebook_Promo_Automne_40094","21842",2021/08/17,"","","DE",02/01/2024,"amira faure"
CAMP_036924,"Facebook_Acquisition_Ete_40095","19043",2021/08/22,"actif","EMAIL","BELGIQUE",08-09-2024," jean dupont "
CAMP_036925,"TikTok_Promo_Q2_40096","32902",12/14/2020,"PAUSE","social","Etats-Unis",2020-01-19,"Sophie Martin"
CAMP_036926,"Facebook_Retargeting_Q1_40097","33625 EUR",09-02-2022,"N/A","SOCIAL","",2022/02/28,"inconnu"
CAMP_036927,"Google_Awareness_Noel_40098","46942",2023/10/26,"INactif","Video","Royaume-Uni",16-05-2023,"Jean Dupont"
CAMP_036928,"Twitter_Retargeting_Automne_40099","13699 EUR",2023/11/01,"en_cours","SEO","Italie",13-09-2020,""
CAMP_036929,"Facebook_Retargeting_Q1_40100","14081EUR",05-06-2022,"EN_COURS","Affiliation","Suisse",dec 2020,"JEAN DUPONT"
CAMP_036930,"Google_Conversion_Printemps_40101","11288",2024/06/09,"termine","e-mail","Espagne",2023/05/06,"Amira Faure"
CAMP_036931,"Affiliation_Promo_Hiver_40102","19620EUR",07/23/2024,"TERMINE","SEO","BELGIQUE",jun 2024,"Karim Leroux"
CAMP_036932,"SEO_Fidelite_Q3_40103","non defini",14.07.2024,"TERMINE","SEO","",11/03/2020,"Inconnu"
CAMP_036933,"Instagram_Retargeting_Automne_40104","23259 $",03-04-2020,"DRAFT","Affiliation","",26-11-2020,"Karim Leroux"
CAMP_036934,"Instagram_Acquisition_Q4_40105","9405",10/26/2022,"Pause","Video","France",04/15/2020,""
CAMP_036935,"Instagram_Brand_Q2_40106","32875",mai 2024,"EN_COURS","Email","fr",12/06/2024,"Inconnu"
CAMP_036936,"LinkedIn_Lancement_Ete_40107","1152",03/20/2022,"en_cours","","USA",,"n/a"
CAMP_036937,"SEO_Lancement_Q4_40108","6181",2021/01/08,"INactif","seo","SUISSE",2022/07/16,"amira faure"
CAMP_036938,"Affiliation_Retargeting_Noel_40109","44817 $",09/02/2023,"N/A","SOCIAL","de",2024/12/02," jean dupont "
CAMP_036939,"Email_Fidelite_Automne_40110","27554 EUR",2022/08/26,"En cours","EMAIL","italie",," Sophie Martin"
CAMP_036940,"Facebook_Lancement_Q1_40111","",2022/09/19,"PAUSE","affiliation","france",2022/05/27,"Karim Leroux"
CAMP_036941,"Facebook_Acquisition_BlackFriday_40112","21174",2023-06-17,"INactif","EMAIL","FRANCE",2024/04/26,"N/A"
CAMP_036942,"Affiliation_Promo_Q3_40113","26442",02/01/2020,"inactif","affiliation","DE",," jean dupont "
CAMP_036943,"Affiliation_Awareness_Noel_40114","29127",05-01-2021,"en_cours","VIDEO","IT",,"JEAN DUPONT"
CAMP_036944,"Google_Acquisition_Hiver_40115","33277",21-05-2022,"inactif","Affiliation","France",,"Karim Leroux"
CAMP_036945,"LinkedIn_Lancement_Ete_40116","5953",20-09-2021,"Draft","email","Fr",23-04-2020,"KARIM LEROUX"
CAMP_036946,"YouTube_Retargeting_BlackFriday_40117","27381",2023-12-27,"PAUSE","","Suisse",13-05-2021,"Jean Dupont"
CAMP_036947,"Google_Brand_Noel_40118","TBD",17-11-2022,"aCTIF","social","Allemagne",01/25/2022,"INCONNU"
CAMP_036948,"Facebook_Conversion_Automne_40119","27517",13-01-2022,"pause","DISPLAY","UK",24-12-2020,"Karim Leroux"
CAMP_036949,"Google_Awareness_Automne_40120","32978",07-03-2021,"Inactif","Mail","ESPAGNE",2021-09-07,"Jean Dupont"
CAMP_036950,"YouTube_Lancement_Q4_40121","11420,00 EUR",2022/06/25,"En_Cours","search","belgique",jun 2023,"n/a"
CAMP_036951,"SEO_Acquisition_BlackFriday_40122","TBD",12-02-2022,"INACTIF","Social","US",,"Jean Dupont"
CAMP_036952,"Instagram_Awareness_Q1_40123","35903",2020/07/06,"aCTIF","display","DE",,"Inconnu"
CAMP_036918,"SEO_Conversion_Q1_40124","28078",2022/06/02,"ACTIF","Email","Allemagne",2023/03/14,"SOPHIE MARTIN"
CAMP_036953,"Twitter_Fidelite_Printemps_40125","31611",04/17/2023,"Actif","display","Etats-Unis",19.08.2022,"karim.leroux"
CAMP_036891,"Instagram_Lancement_Q1_40126","16706 $",03-05-2020,"terminé","affiliation","CH",15-06-2021,"n/a"
CAMP_036954,"LinkedIn_Brand_Q2_40127","31098",,"INactif","","USA",2024/05/07,"Amira Faure"
CAMP_036914,"LinkedIn_Brand_Q2_40128","9708",17-05-2022,"INactif","Search"," FR ",02-11-2023,"karim.leroux"
CAMP_036893,"Email_Brand_Q3_40129","21636EUR",13-06-2022,"ACTIF","Email","France",2022/10/19,"N/A"
CAMP_036955,"LinkedIn_Fidelite_Hiver_40130","39298",27-03-2022,"Pause","VIDEO","France",2022/03/26,"Amira Faure"
CAMP_036956,"TikTok_Lancement_Q3_40131","48240",sep 2022,"Terminé","","Fr",2023/12/11,"sophie martin"
CAMP_036957,"SEO_Conversion_Printemps_40132","8.681EUR",12/06/2022,"aCTIF","Affiliation","US",26-07-2024,"Inconnu"
