id_interaction,id_lead,type_action,timestamp,canal_interaction,duree_secondes,page_url,note_qualite
INT_00144492,LEAD_0013277,"CLIC",2024-11-30 22:02:58.575,"push","72","https://www.MonSite.fr/contact","4"
INT_00144493,LEAD_0010928,"click",1746598941,"Mail","0","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","7"
INT_00144494,LEAD_0001578,"",1693199308,"email","90"," https://www.monsite.fr/accueil ","3"
INT_00144495,LEAD_0020522,"CLIC",18/10/2024,"email","38.62","https://www.monsite.fr/produits/","3"
INT_00144496,LEAD_0007576,"clic",2024-01-14 02:44:41.565,"live_chat","0","","4"
INT_00144497,LEAD_0027153,"Achat",1741625497,"Mobile",""," https://www.monsite.fr/accueil ","2"
INT_00144498,LEAD_0015817,"purchase",2023-09-22 12:59:30.836,"PUSH","498","https://www.monsite.fr/produits/","1"
INT_00144499,LEAD_0002983,"achat",1763586853," mobile ","268","https://www.monsite.fr/accueil","2.6"
INT_00144500,LEAD_0014768,"clic",601912," mobile ","-291","https://www.MonSite.fr/contact","moyen"
INT_00144501,LEAD_0013138,"CLIC",497606,"","552","https://www.monsite.fr/accueil","2"
INT_00144502,LEAD_0024883,"CLIC",1710774676,"","508.34","https://www.monsite.fr/PRODUITS","7"
INT_00144503,LEAD_0018269,"CLIC",2024-05-15T20:19:02.777Z,"","282","","3"
INT_00144504,LEAD_0017451,"view",2025-03-11T14:54:11.293Z,"Email","486","/accueil","5"
INT_00144505,LEAD_0018881,"view",1737643992,"Push","425"," https://www.monsite.fr/accueil ","10"
INT_00144506,LEAD_0002243,"CLIC",1732141429,"","566","HTTP://www.monsite.fr/blog","bon"
INT_00144507,LEAD_0009125,"VUE",,"Email","2848","HTTP://www.monsite.fr/blog","-3"
INT_00144508,LEAD_0022796,"achat",2024-04-20T19:54:27.128Z,"Mail","513","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","3"
INT_00144509,LEAD_0025646,"clic",26/03/2023,"","227","https://www.monsite.fr/accueil","4"
INT_00144510,LEAD_0018465,"CLIC",14/09/2024,"Web","201","https://www.monsite.fr/PRODUITS","0"
INT_00144511,LEAD_0007055,"clic",,"MOBILE","","https://www.monsite.fr/produits?ref=goog&utm_source=cpc",""
INT_00144512,LEAD_0029433,"clic",1695013354,"live_chat","","https://www.monsite.fr/PRODUITS","5"
INT_00144513,LEAD_0028120,"vue",27/08/2024,"web","","www.monsite.fr/promo","3"
INT_00144514,LEAD_ORPHAN_95515,"clic",2026-03-02T18:08:58.986Z,"Email","","https://www.monsite.fr/produits","3"
INT_00144515,LEAD_ORPHAN_96901,"vue",2026-02-21T19:17:57.752Z,"","76s","HTTP://www.monsite.fr/blog",""
INT_00144516,LEAD_0028072,"Achat",1706881909296,"app","-51","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","1"
INT_00144517,LEAD_0002449,"vue",2023-07-31T19:17:18.524Z,"app","1 min","https://www.monsite.fr/produits/","9"
INT_00144518,LEAD_0009278,"VUE",2023-08-22T05:42:31.414Z,"Sms","149.40","www.monsite.fr/promo","bon"
INT_00144519,LEAD_0010169,"vue",1754113378,"PUSH","5515","HTTP://www.monsite.fr/blog","1"
INT_00144520,LEAD_0000904,"clic",2025-05-05T23:50:40.601Z,"Email","234","https://www.monsite.fr/produits/","1"
INT_00144521,LEAD_0008161,"Achat",2026-03-08T12:27:55.849Z,"push","289","monsite.fr/landing","moyen"
INT_00144522,LEAD_0004177,"clic",2024-04-01T05:40:09.969Z,"sms","95"," https://www.monsite.fr/accueil ","2"
INT_00144523,LEAD_0008474,"clic",2026-01-12 19:06:27.873,"app","","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","3.9"
INT_00051632,LEAD_0017635,"achat",12/01/2025,"Email","1440","HTTP://www.monsite.fr/blog","2/5"
INT_00144524,LEAD_0000397,"vue",2025-01-23T21:59:10.528Z,"PUSH","458","https://www.monsite.fr/PRODUITS",""
INT_00144525,LEAD_0006666,"clic",2023-07-03T18:57:55.923Z,"","461.81","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","4"
INT_00144526,LEAD_0006757,"Achat",573496,"APP","2640","https://www.MonSite.fr/contact","3"
INT_00144527,LEAD_0015173,"",1768863190131,"MOBILE","578","",""
INT_00144528,LEAD_0020638,"click",1760414819850,"chat","N/A","https://www.monsite.fr/produits/","moyen"
INT_00144529,LEAD_0020285,"clic",2023-05-27T04:54:45.132Z,"web","209","/accueil","10"
INT_00144530,LEAD_0005745,"clic",1698874918,"push_notification","548","https://www.monsite.fr/produits/",""
INT_00144531,LEAD_0001313,"clic",1708863777,"mail","173s","","1"
INT_00144532,LEAD_0008320,"view",1759517603,"Mail","65.39","","5"
INT_00144533,LEAD_0007391,"vue",2024-07-14T13:04:36.500Z,"Mobile","468","https://www.monsite.fr/produits?ref=goog&utm_source=cpc",""
INT_00144534,LEAD_0002191,"clic",1695944111," web ","-192","HTTP://www.monsite.fr/blog","0"
INT_00144535,LEAD_0019103,"",1713509606063,"PUSH","89","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","5"
INT_00144536,LEAD_0018441,"clic",2025-05-08 14:37:06.092,"N/A","","","1"
INT_00144537,LEAD_0007138,"achat",2024-03-02 07:49:25.258,"App","","www.monsite.fr/promo","2"
INT_00144538,LEAD_0012811,"achat",1718643414493,"","70.20","","3"
INT_00144539,LEAD_0001593,"vue",1707276172041,"","375","https://www.monsite.fr/PRODUITS","-3"
INT_00144540,LEAD_0009190,"",17/04/2023,"Mobile","555","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","-5"
INT_00144541,LEAD_0007341,"clic",2023-03-30T17:32:56.366Z,"Web","7 min","https://www.monsite.fr/produits/","N/A"
INT_00144542,LEAD_0014041,"clic",1712389924,"Push","9111","monsite.fr/landing",""
INT_00144543,LEAD_0011526,"CLIC",1681849778,"N/A","144","www.monsite.fr/promo","9"
INT_00144544,LEAD_0010190,"click",1687528102,"EMAIL","170","HTTP://www.monsite.fr/blog","-2"
INT_00144545,LEAD_0023208,"",2023-09-04 13:39:04.670,"email","78","https://www.monsite.fr/PRODUITS","4"
INT_00144546,LEAD_0027884,"achat",1769060296," web ","7190","https://www.MonSite.fr/contact","1"
INT_00144547,LEAD_0019292,"click",1763114213,"App","","",""
INT_00144548,LEAD_0013947,"clic",2024-02-19T00:10:23.319Z,"Mobile","N/A","monsite.fr/landing","1/5"
INT_00144549,LEAD_0022941,"",2025-10-10T05:20:11.799Z,"mobile","116","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","mauvais"
INT_00144550,LEAD_0029023,"clic",1701501968,"","0"," https://www.monsite.fr/accueil ","1"
INT_00144551,LEAD_ORPHAN_90794,"Achat",2025-05-14 09:27:40.798,"App","120","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","3"
INT_00144552,LEAD_0007361,"clic",2023-10-02T07:06:11.401Z,"N/A","594","https://www.monsite.fr/accueil","1"
INT_00144553,LEAD_0020877,"clic",2023-12-10 23:12:51.666,"email","513","monsite.fr/landing","1"
INT_00144554,LEAD_0011510,"VUE",2026-03-09T11:46:24.590Z," mobile ","0","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","5"
INT_00144555,LEAD_0014462,"purchase",715296,"Email","N/A","https://www.MonSite.fr/contact","2"
INT_00144556,LEAD_0027300,"clic",2024-09-29T13:34:24.765Z,"N/A","0","HTTP://www.monsite.fr/blog","mauvais"
INT_00144557,LEAD_0002171,"vue",10/12/2025,"Mobile","N/A","https://www.monsite.fr/accueil","2"
INT_00144558,LEAD_ORPHAN_93421,"Achat",1684632369,"","N/A","",""
INT_00144559,LEAD_0022683,"",2024-03-25 21:38:13.800,"sms","N/A","www.monsite.fr/promo","5"
INT_00144560,LEAD_0004364,"clic",2023-11-13T21:32:57.233Z,"Mail","317","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","4"
INT_00144561,LEAD_0017222,"Achat",23/10/2024,"mail","78","HTTP://www.monsite.fr/blog","2.6"
INT_00144562,LEAD_0029009,"vue",2023-04-04T08:21:42.033Z,"","5 min","","N/A"
INT_00071641,LEAD_0015424,"click",1719423669475,"","252","https://www.monsite.fr/accueil","4"
INT_00144563,LEAD_0029161,"clic",2024-01-15T19:16:56.687Z,"live_chat","","www.monsite.fr/promo","5"
INT_00144564,LEAD_0022249,"vue",1761472816,"push","","www.monsite.fr/promo","0"
INT_00144565,LEAD_0007419,"Achat",1733513044,"mobile","105.15","","3"
INT_00144566,LEAD_0024275,"click",2024-07-27T02:57:08.634Z,"WEB","396","",""
INT_00144567,LEAD_0021026,"clic",20/06/2025," mobile ","439","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&",""
INT_00144568,LEAD_0016292,"CLIC",988312,"","46","","3"
INT_00144569,LEAD_0014789,"Achat",,"email","391.04","","0"
INT_00144570,LEAD_0011702,"vue",2023-05-16T08:41:44.676Z,"push_notification","571","","3"
INT_00144571,LEAD_0020715,"clic",,"","-137","https://www.monsite.fr/produits","0"
INT_00144572,LEAD_ORPHAN_93581,"achat",09/07/2024,"Mail","186","https://www.monsite.fr/produits/","8"
INT_00144573,LEAD_0019764,"clic",2026-01-07T15:25:45.438Z,"Chat","208","https://www.monsite.fr/PRODUITS","0"
INT_00144574,LEAD_0006305,"click",2024-11-26T02:39:38.469Z,"live_chat","0","https://www.monsite.fr/produits/","9"
INT_00144575,LEAD_0016537,"",2025-04-02T09:19:31.301Z,"","516","","2"
INT_00144576,LEAD_0016606,"vue",2025-05-15T13:23:08.322Z,"MOBILE","","/accueil","1/5"
INT_00144577,LEAD_0019233,"clic",2024-01-21T19:48:21.741Z," mobile ","71s","www.monsite.fr/promo","5"
INT_00144578,LEAD_0016581,"vue",2026-02-18T19:14:18.968Z,"","N/A","https://www.monsite.fr/accueil","bon"
INT_00144579,LEAD_0008522,"purchase",26/12/2025,"","N/A","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","5"
INT_00144580,LEAD_0023039,"clic",2025-10-01 08:52:21.679," mobile ","89","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","3"
INT_00144581,LEAD_0001667,"achat",1765673661,"WEB","-236","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","5"
INT_00144582,LEAD_0010274,"clic",1709751941,"App","N/A","https://www.monsite.fr/produits","4"
INT_00132613,LEAD_0025514,"Achat",1761722981060,"APP","97","https://www.monsite.fr/produits","5/5"
INT_00144583,LEAD_0014311,"",2025-06-22T18:47:37.550Z,"Chat","186","HTTP://www.monsite.fr/blog","1"
INT_00144584,LEAD_0020985,"vue",2025-05-10T11:51:59.209Z,"Sms","105","www.monsite.fr/promo",""
INT_00144585,LEAD_0028444,"CLIC",1740869465,"","-149","HTTP://www.monsite.fr/blog","moyen"
INT_00144586,LEAD_0004100,"Achat",1758388321,"Chat","N/A","https://www.monsite.fr/PRODUITS","2"
INT_00144587,LEAD_0003465,"clic",1747590249,"","1393","HTTP://www.monsite.fr/blog","1"
INT_00144588,LEAD_0002475,"clic",2025-04-20T17:10:55.862Z,"Live Chat","283","https://www.monsite.fr/PRODUITS","N/A"
INT_00144589,LEAD_0011375,"purchase",1703401313,"","5394","","1"
INT_00144590,LEAD_0026680,"clic",29/10/2025,"APP","164.78","monsite.fr/landing","-2"
INT_00144591,LEAD_0022903,"clic",1767409600,"PUSH","503","HTTP://www.monsite.fr/blog","0"
INT_00144592,LEAD_0014700,"",2024-11-30T14:48:20.012Z,"mobile","N/A","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","2"
INT_00144593,LEAD_0028089,"clic",2023-04-23 15:32:24.641,"live_chat","206","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","4"
INT_00144594,LEAD_0017580,"click",2024-05-10 15:50:48.600,"mail","","HTTP://www.monsite.fr/blog","5"
INT_00144595,LEAD_0008860,"clic",,"","324","HTTP://www.monsite.fr/blog","-4"
INT_00144596,LEAD_0003730,"purchase",2025-05-27 03:21:49.689,"APP","572","www.monsite.fr/promo","-5"
INT_00144597,LEAD_0026937,"clic",1767512063842,"Live Chat","582","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","0"
INT_00144598,LEAD_0014623,"click",1715469225,"live_chat","373","","4/5"
INT_00144599,LEAD_0001728,"",1745830188,"Sms","574s","www.monsite.fr/promo",""
INT_00144600,LEAD_0009293,"click",1703659647,"chat","8 min","https://www.monsite.fr/PRODUITS",""
INT_00144601,LEAD_0014984,"vue",550271,"mobile","","monsite.fr/landing","5"
INT_00144602,LEAD_0013783,"CLIC",2023-03-14T03:04:10.174Z," web ","","https://www.MonSite.fr/contact","1"
INT_00144603,LEAD_0006228,"achat",2023-04-09 17:44:45.571,"push_notification","526","https://www.MonSite.fr/contact","2"
INT_00144604,LEAD_0028600,"Achat",1743460385,"N/A","173.72","https://www.monsite.fr/PRODUITS",""
INT_00144605,LEAD_0004892,"VUE",2026-02-22 07:23:57.018,"email","201","https://www.monsite.fr/accueil","2.3"
INT_00144606,LEAD_0020995,"VUE",2024-06-06 04:12:48.032,"email","0","monsite.fr/landing","2"
INT_00144607,LEAD_0010393,"Achat",22/04/2023,"push","363","https://www.monsite.fr/produits?ref=goog&utm_source=cpc",""
INT_00101986,LEAD_0000180,"view",1708799461,"N/A","253","www.monsite.fr/promo","0"
INT_00144608,LEAD_0002972,"Achat",1750939385612,"","336","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","3"
INT_00144609,LEAD_0016549,"",1765010572,"","6 min","www.monsite.fr/promo","8"
INT_00144610,LEAD_0014835,"CLIC",2023-11-04T22:04:25.642Z,"sms","","/accueil","N/A"
INT_00144611,LEAD_0017518,"clic",2023-04-20T05:12:56.048Z,"","148","https://www.monsite.fr/accueil","6"
INT_00144612,LEAD_0006147,"vue",2024-08-10T21:58:46.121Z,"N/A","1853","","1"
INT_00144613,LEAD_0026654,"vue",1688090485291,"MOBILE","371s","https://www.monsite.fr/accueil","3"
INT_00144614,LEAD_0029277,"Achat",1740719298,"","N/A","HTTP://www.monsite.fr/blog","3"
INT_00144615,LEAD_0010111,"vue",2024-08-20T12:13:59.840Z,"EMAIL","408","https://www.monsite.fr/produits","N/A"
INT_00144616,LEAD_0021418,"view",1715512031,"Live Chat","2217","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","bon"
INT_00144617,LEAD_0018347,"clic",2025-12-29T11:54:11.513Z,"web","217s","https://www.monsite.fr/PRODUITS","N/A"
INT_00144618,LEAD_0023509,"clic",,"push","397","https://www.monsite.fr/accueil","3"
INT_00144619,LEAD_0014590,"clic",1771729149,"App","80","https://www.monsite.fr/produits","2"
INT_00144620,LEAD_0015911,"Achat",1735436891,"push","453","HTTP://www.monsite.fr/blog","2"
INT_00144621,LEAD_0027379,"clic",28/09/2024," mobile ","N/A","https://www.monsite.fr/accueil","1"
INT_00144622,LEAD_0010295,"vue",2023-06-10T16:11:35.863Z,"Web","164","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","10"
INT_00144623,LEAD_0015312,"VUE",08/02/2026,"chat","20","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","-4"
INT_00144624,LEAD_0004095,"achat",2025-09-30T00:26:33.538Z,"mobile","549.38","","5/5"
INT_00144625,LEAD_0019057,"purchase",,"APP","347","https://www.MonSite.fr/contact","7"
INT_00144626,LEAD_0023130,"",,"web","452s","https://www.monsite.fr/accueil",""
INT_00144627,LEAD_0009145,"Achat",1717657468,"","414","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","1"
INT_00144628,LEAD_0015124,"view",1704409062040," mobile ","331s","www.monsite.fr/promo","5"
INT_00144629,LEAD_0011863,"vue",1719554405,"Chat","128","www.monsite.fr/promo",""
INT_00144630,LEAD_0001201,"achat",1764134171281,"APP",""," https://www.monsite.fr/accueil ","3.4"
INT_00144631,LEAD_0027677,"click",2025-09-09 03:36:18.027,"PUSH","","/accueil","2"
INT_00144632,LEAD_0006143,"achat",2023-07-12T00:36:12.547Z,"Push","","https://www.monsite.fr/PRODUITS","2.0"
INT_00144633,LEAD_0000931,"clic",2026-03-03T05:19:44.517Z,"chat","N/A","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","N/A"
INT_00144634,LEAD_0011082,"clic",2025-06-17T14:01:05.260Z,"Email","184","HTTP://www.monsite.fr/blog","0"
INT_00144635,LEAD_0008693,"clic",2023-09-27T22:29:00.810Z,"email","","https://www.monsite.fr/accueil","3"
INT_00144636,LEAD_0022314,"",1767771940,"live_chat","311.67","https://www.monsite.fr/produits/","4"
INT_00144637,LEAD_0026334,"clic",2024-01-23 07:30:58.496,"WEB","19","https://www.monsite.fr/produits","4/5"
INT_00144638,LEAD_0023216,"view",2023-04-27 08:05:58.036,"SMS","530","https://www.monsite.fr/produits","3"
INT_00144639,LEAD_0008316,"view",2025-08-17T23:01:18.836Z,"","7.37","https://www.monsite.fr/produits","1"
INT_00144640,LEAD_0010928,"VUE",1701392042,"","389","https://www.monsite.fr/PRODUITS","N/A"
INT_00144641,LEAD_0028270,"vue",2025-02-28 07:08:39.046,"SMS","","www.monsite.fr/promo","mauvais"
INT_00144642,LEAD_0025275,"achat",1737106266,"email","102","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","2"
INT_00144643,LEAD_0023049,"clic",1762332786,"Mail","159.95","","1"
INT_00144644,LEAD_0012881,"vue",1747947145,"web","127"," https://www.monsite.fr/accueil ","4"
INT_00144645,LEAD_0019426,"",1703213138,"sms","532"," https://www.monsite.fr/accueil ","5"
INT_00144646,LEAD_0029135,"clic",2025-08-20T21:28:31.038Z,"Sms","126","monsite.fr/landing","3"
INT_00144647,LEAD_0024487,"",571904,"MOBILE","332","monsite.fr/landing","0"
INT_00144648,LEAD_0002016,"",2024-12-28T14:39:20.856Z,"APP","0","https://www.monsite.fr/produits",""
INT_00144649,LEAD_0018389,"",1691629971249,"MOBILE","18","","2"
INT_00144650,LEAD_0024421,"achat",02/10/2024,"Sms","470","https://www.monsite.fr/accueil","bon"
INT_00144651,LEAD_0008514,"clic",2025-05-02 11:40:42.798,"","3 min","https://www.monsite.fr/PRODUITS","5"
INT_00144652,LEAD_0002271,"vue",1747319701,"push","260","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","10"
INT_00144653,LEAD_0000882,"achat",1704710303,"chat","-150","","1"
INT_00144654,LEAD_0026901,"purchase",2023-05-31T09:29:01.927Z,"live_chat","129","www.monsite.fr/promo","10"
INT_00144655,LEAD_0014816,"",,"Web","364","https://www.monsite.fr/produits/","5"
INT_00144656,LEAD_0021099,"clic",2024-11-11T11:33:01.104Z,"push","N/A","https://www.monsite.fr/accueil","5"
INT_00144657,LEAD_0003713,"purchase",1727222601,"N/A","196","www.monsite.fr/promo","5"
INT_00144658,LEAD_0011610,"clic",2024-06-06 16:40:53.567,"live_chat","626","/accueil",""
INT_00144659,LEAD_0020731,"VUE",2025-01-28T21:34:49.534Z,"live_chat","547","","3"
INT_00144660,LEAD_0005737,"click",1762370716,"Web","396","https://www.MonSite.fr/contact","3"
INT_00144661,LEAD_0024997,"VUE",1759340031,"EMAIL","299","https://www.monsite.fr/produits/","5"
INT_00144662,LEAD_0016567,"clic",1754208548927,"sms","516","www.monsite.fr/promo","3"
INT_00144663,LEAD_0020887,"clic",484521,"EMAIL","44"," https://www.monsite.fr/accueil ",""
INT_00144664,LEAD_0004326,"vue",1727159101,"Mobile","48","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","1"
INT_00144665,LEAD_0013131,"view",08/06/2025,"mobile","519","https://www.monsite.fr/produits?ref=goog&utm_source=cpc&","2"
INT_00144666,LEAD_0003195,"view",1743448278666,"sms","369s","https://www.monsite.fr/produits","5/5"
INT_00144667,LEAD_0017957,"clic",2026-02-10T02:20:11.024Z," mobile ","583.91","https://www.monsite.fr/PRODUITS","10"
INT_00144668,LEAD_0016588,"purchase",1704578031,"mail","181","","2.0"
INT_00144669,LEAD_0029139,"vue",2024-09-22T22:04:16.498Z,"mobile",""," https://www.monsite.fr/accueil ","8"
INT_00144670,LEAD_0020558,"vue",2025-10-29T02:36:33.335Z,"mail","557","/accueil","2"
INT_00144671,LEAD_0023412,"vue",05/02/2024,"","-41"," https://www.monsite.fr/accueil ","mauvais"
INT_00119381,LEAD_0004327,"",1771654258,"mobile","N/A","https://www.monsite.fr/produits/","3"
INT_00144672,LEAD_0008964,"VUE",1740356824018,"Mobile","362","HTTP://www.monsite.fr/blog","2"
INT_00144673,LEAD_0011143,"clic",1695446781264,"App","39.33","https://www.monsite.fr/accueil","4"
INT_00144674,LEAD_0004509,"vue",2025-08-28 01:57:03.132,"PUSH","N/A","","1.3"
INT_00144675,LEAD_0022376,"vue",2024-09-25T03:28:28.243Z,"","15","HTTP://www.monsite.fr/blog","3"
INT_00144676,LEAD_0026193,"clic",1679868092,"mail","513","https://www.monsite.fr/accueil","6"
INT_00144677,LEAD_0022613,"vue",,"email","460","https://www.monsite.fr/produits?ref=goog&utm_source=cpc",""
INT_00144678,LEAD_0019911,"click",1726753637,"email","508","monsite.fr/landing","5"
INT_00144679,LEAD_ORPHAN_99351,"Achat",164882,"Live Chat","306","",""
INT_00144680,LEAD_ORPHAN_93528,"VUE",1705833374,"Live Chat","833","https://www.monsite.fr/PRODUITS","3"
INT_00144681,LEAD_0013947,"",2024-04-06T08:53:04.695Z,"email","375","https://www.MonSite.fr/contact",""
INT_00144682,LEAD_0014785,"",,"chat","0","HTTP://www.monsite.fr/blog","4/5"
INT_00144683,LEAD_0025828,"clic",,"Web","101","www.monsite.fr/promo","5"
INT_00144684,LEAD_0007959,"CLIC",2024-05-27 22:22:42.562,"App","10 min","","2"
INT_00144685,LEAD_0024127,"view",,"MOBILE","522","",""
INT_00144686,LEAD_0021775,"clic",2025-09-06 16:26:05.373,"Email","1783","www.monsite.fr/promo","5"
INT_00144687,LEAD_0017283,"click",,"Web","-258","https://www.monsite.fr/PRODUITS","5"
INT_00144688,LEAD_0028259,"CLIC",1693666952253,"","165","https://www.monsite.fr/produits?ref=goog&utm_source=cpc","3"
INT_00144689,LEAD_0020542,"vue",2024-06-29T14:40:29.179Z,"N/A","3095","https://www.monsite.fr/produits","2"
INT_00011661,LEAD_0022822,"VUE",06/01/2025,"Mail","248","https://www.monsite.fr/accueil","1.2"
INT_00144690,LEAD_0025280,"CLIC",1756374609," mobile ","8919","HTTP://www.monsite.fr/blog","0"
INT_00144691,LEAD_0014039,"clic",2025-12-28T23:03:44.265Z,"Live Chat","364","https://www.monsite.fr/produits/","3"
INT_00144692,LEAD_0018190,"achat",1762438799,"MOBILE","383"," https://www.monsite.fr/accueil ","4"
INT_00144693,LEAD_0009709,"view",1735204203,"live_chat","412","monsite.fr/landing","N/A"
INT_00144694,LEAD_0003450,"clic",02/03/2026,"EMAIL","120","https://www.monsite.fr/accueil","2"
